DISTRICT,COUNTY,SUBCOUNTY,PARISH,EASTING (Long),NORTHING (Lat)
KAYUNGA,BBAALE,BBAALE,NAKITOKOLO,486153.8198,126578.9733
KAYUNGA,NTENJERU,KANGULUMIRA,KIGAYAZA,503883.3831,67509.1595
KAYUNGA,BBAALE,KITIMBWA,NAMULABA,490872.0688,88144.86654
KAYUNGA,NTENJERU,KAYUNGA,BUKOLOTO,490229.3445,74679.35486
KAYUNGA,BBAALE,KAYONZA,KANYWERO,490028.3158,108587.8246
KAYUNGA,BBAALE,KAYONZA,NAMIZO,491413.372,100669.3418
KAYUNGA,NTENJERU,KAYUNGA,BUKUJJU,489172.5338,85271.97844
KAYUNGA,NTENJERU,BUSANA,KIWANGULA,496738.1167,80437.26106
KAYUNGA,NTENJERU,BUSANA,NAMPANYI,503569.4039,84119.74865
KAYUNGA,NTENJERU,KANGULUMIRA,NAKATUNDU,501212.6243,65992.59507
KAYUNGA,NTENJERU,NAZIGO,NATTETA,500425.4629,69596.51062
KAYUNGA,NTENJERU,KANGULUMIRA,SEETA NYIIZE,505032.0739,60734.67686
KAYUNGA,BBAALE,BBAALE,KOKOTERO,481463.2831,122060.5061
KAYUNGA,BBAALE,BBAALE,KAVULE,484456.9523,116559.1098
KAYUNGA,NTENJERU,BUSANA,KASANA,501759.7299,86434.5696
KAYUNGA,BBAALE,KAYONZA,KITWE,482405.8241,107437.0865
KAYUNGA,NTENJERU,BUSANA,NAMIREMBE,497985.3312,88172.605
KAYUNGA,BBAALE,KITIMBWA,WABWOKO,485130.3537,92161.83632
KAYUNGA,NTENJERU,KAYUNGA,BUSAALE,491874.1562,83335.85674
KAYUNGA,BBAALE,KITIMBWA,KYERIMA,484005.4556,89824.78498
KAYUNGA,NTENJERU,NAZIGO,NSIIMA,501983.4029,71034.07815
KAYUNGA,BBAALE,KITIMBWA,NAKIVUBO,496150.6517,91454.90056
KAYUNGA,NTENJERU,KAYUNGA,BUBAJJWE,493356.4316,80040.38625
KAYUNGA,NTENJERU,BUSANA,NAMUKUMA,494948.5968,85408.97552
KAYUNGA,BBAALE,BBAALE,MUGONGO,480979.395,128339.569
KAYUNGA,NTENJERU,KAYUNGA,BUYOBE,484495.8968,85139.31849
KAYUNGA,BBAALE,KITIMBWA,KITATYA,490014.608,91336.68765
KAYUNGA,BBAALE,BBAALE,MISANGA,491281.8457,128030.6562
KAYUNGA,BBAALE,KAYONZA,KAFUMBA,495440.669,99618.94781
KAYUNGA,BBAALE,KITIMBWA,WABUYINJA,489123.8647,94365.53934
KAYUNGA,NTENJERU,BUSANA,NAMUSAALA,499414.0618,94961.33809
KAYUNGA,NTENJERU,KAYUNGA,NAKASEETA,494746.4227,77285.70108
KAYUNGA,NTENJERU,KAYUNGA TOWN COUNCIL,BUKOLOTO,490780.758,76236.95046
KAYUNGA,NTENJERU,KAYUNGA TOWN COUNCIL,NAMAGABI,490638.5739,78285.64645
KAYUNGA,NTENJERU,KAYUNGA TOWN COUNCIL,NTENJERU,487372.3915,79983.15187
KAYUNGA,BBAALE,GALIRAAYA,GALIRAYA,478484.1289,147962.9801
KAYUNGA,NTENJERU,KANGULUMIRA,KAWOOMYA,506735.9048,58097.97564
KAYUNGA,BBAALE,KAYONZA,NAMALIRI,485781.3122,98175.04024
KIBAALE,BUYANJA,KASIMBI,KIHEBEBA,289029.4333,108984.0401
KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,KABALEGA,287195.7848,86783.79108
KIBAALE,BUYANJA,NYAMARWA,KAMONDO,304520.9711,75056.0967
KIBAALE,BUYANJA,MUGARAMA,MUGARAMA,276383.2529,94616.31202
KIBAALE,BUYANJA,KASIMBI,MANYINYA,285884.463,105927.5423
KIBAALE,BUYANJA,BWAMIRAMIRA,KIBINGO,289703.7859,88435.79947
KIBAALE,BUYANJA,BWAMIRAMIRA,KIBAALI,282972.8961,84389.20374
KIBAALE,BUYANJA,BUBANGO,RWEEGA,281039.0378,76687.94085
KIBAALE,BUYANJA,BWAMIRAMIRA,KAHYORO,288286.4742,91257.93149
KIBAALE,BUYANJA,KASIMBI,KICUNDA,285271.481,100595.1117
KIBAALE,BUYANJA,MATALE,NKENDA,290721.0889,77266.98776
KIBAALE,BUYANJA,NYAMARUNDA,BUJOGORO,266615.5047,91484.7372
KIBAALE,BUYANJA,BUBANGO,BUBANGO,275440.4421,81275.93374
KIBAALE,BUYANJA,KYEBANDO,MUTAGATA,293634.6205,98392.43882
KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,MASAZA,285181.942,87329.18278
KIBAALE,BUYANJA,NYAMARWA,KYAKATWANGA,296062.2258,77111.382
KIBAALE,BUYANJA,MUGARAMA,IMARA,281176.7649,103665.5939
KIBAALE,BUYANJA,MATALE,KAISEKENKERE,294190.3598,86903.75083
KIBAALE,BUYANJA,NYAMARWA,IGOZA,304241.4204,81290.33786
KIBAALE,BUYANJA,NYAMARWA,NYAMARWA,300940.3782,75777.51832
KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,RUGUUZA,285344.9483,85091.56593
KIBAALE,BUYANJA,MATALE,KALANGALA,298189.3817,85823.94158
KIBAALE,BUYANJA,KABASEKEDDE,KABASEKENDE,279965.5521,92338.02301
KIBAALE,BUYANJA,NYAMARUNDA,NYAMARUNDA,269985.9181,98222.90962
KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,KAMURASI,287866.9062,84774.00012
KIBAALE,BUYANJA,NYAMARUNDA,KIBOGO,276950.8356,102101.4884
KIBAALE,BUYANJA,KYEBANDO,KIRASA,289617.9964,101012.209
KIBAALE,BUYANJA,KYEBANDO,KISOJO,288714.0061,97221.86123
KIBAALE,BUYANJA,BUBANGO,BUCUUHYA,287317.7526,73881.37325
KIBAALE,BUYANJA,MUGARAMA,KEZIMBIRA,282097.5478,97469.16816
KIBAALE,BUYANJA,NYAMARUNDA,KYANYI,273372.6166,102309.1677
KIBAALE,BUYANJA,KABASEKEDDE,BUKONDA,273174.4366,88703.09002
KIBAALE,BUYANJA,MATALE,KITABA,290555.2387,83593.07203
KIBAALE,BUYANJA,BWAMIRAMIRA,KIRIBANGA,284321.6078,91252.17976
KIBAALE,BUYANJA,MUGARAMA,KITUUMA,278029.6316,98885.61726
KIBAALE,BUYANJA,KABASEKEDDE,NYAMUGURA,280800.1858,87716.28144
KIBAALE,BUYANJA,KYEBANDO,KIYANJA,290241.341,103853.3127
KIBAALE,BUYANJA,KASIMBI,KASOZI,285466.4531,108445.5475
KIBAALE,BUYANJA,KYEBANDO,KAYANJA,293949.5225,93651.13179
KIBAALE,BUYANJA,BWAMIRAMIRA,KIKAADA,286153.6013,80941.83784
KIBAALE,BUYANJA,BUBANGO,RWAMAGANDO,276897.0306,86483.45587
KIBOGA,KIBOGA,DWANIRO,LWANKONGE,398655.8527,92554.52567
KIBOGA,KIBOGA,MUWANGA,NABWENDO,384385.1213,73287.84169
KIBOGA,KIBOGA,KIBIGA,DDEGEYA,359389.4143,89694.35183
KIBOGA,KIBOGA,LWAMATA,KISAGAZI,375230.4425,85365.22266
KIBOGA,KIBOGA,LWAMATA,KISWEEKA,373046.9728,92507.06552
KIBOGA,KIBOGA,DWANIRO,KATALAMA,405936.5663,86913.16343
KIBOGA,KIBOGA,MUWANGA,MUWANGA,384404.2875,77930.17738
KIBOGA,KIBOGA,LWAMATA,KASEJJERE,371069.0745,88147.29211
KIBOGA,KIBOGA,LWAMATA,SSINDE,382924.6807,86855.48408
KIBOGA,KIBOGA,KIBIGA,KIBAALE,355684.5952,93430.92014
KIBOGA,KIBOGA,DWANIRO,KAKINZI,389266.2547,96080.83256
KIBOGA,KIBOGA,BUKOMERO,KAGOGO,388309.9621,83233.8647
KIBOGA,KIBOGA,BUKOMERO,MWEZI,391455.9029,71951.84214
KIBOGA,KIBOGA,KAPEKE,KYAYIMBA,372078.1964,108374.6001
KIBOGA,KIBOGA,BUKOMERO TOWN COUNCIL,KIJJOJOLO,392142.1077,74864.35657
KIBOGA,KIBOGA,BUKOMERO,KIKOOBA,404061.3168,77974.43365
KIBOGA,KIBOGA,KIBIGA,KIZINGA,367844.1878,92414.09213
KIBOGA,KIBOGA,KIBIGA,KIBIGA,362828.541,97770.67726
KIBOGA,KIBOGA,MUWANGA,NAKASOZI,379481.3842,79412.01
KIBOGA,KIBOGA,LWAMATA,LWAMATA,378176.9507,91310.27638
KIBOGA,KIBOGA,DWANIRO,KALOKOLA,392935.7004,84438.12767
KIBOGA,KIBOGA,MUWANGA,NAKASENGERE,381149.5477,75315.28691
KIBOGA,KIBOGA,KIBOGA TOWN COUNCIL,BUZIBWEERA,362694.9623,102902.2824
KIBOGA,KIBOGA,KAPEKE,KAYEERA,383168.6808,110019.9336
KIBOGA,KIBOGA,BUKOMERO,KYOOMYA,385506.2696,82417.73055
KIBOGA,KIBOGA,KIBIGA,NKANDWA,365014.5807,89138.6542
KIBOGA,KIBOGA,KAPEKE,KASEGA,372947.1266,100997.8565
KIBOGA,KIBOGA,LWAMATA,KYEKUMBYA,375249.4467,97583.0858
KIBOGA,KIBOGA,LWAMATA,NSALA,378165.8764,87073.42717
KIBOGA,KIBOGA,KAPEKE,KAGOBE,367206.0351,99774.51223
KIBOGA,KIBOGA,KIBOGA TOWN COUNCIL,KIRULUMBA,364114.1963,99796.29043
KIBOGA,KIBOGA,KIBOGA TOWN COUNCIL,BAMUSUUTA,362007.9335,100473.114
KIBOGA,KIBOGA,KIBOGA TOWN COUNCIL,KIBOGA TOWN,364598.2831,101136.2427
KIBOGA,KIBOGA,BUKOMERO TOWN COUNCIL,KAKUNYU,392694.5145,77326.17321
KIBOGA,KIBOGA,LWAMATA,BUNINGA,381795.7682,95290.68158
KIBOGA,KIBOGA,KIBIGA,KAJJERE,362335.9852,93771.8126
KIBOGA,KIBOGA,MUWANGA,BIKKO,381594.643,82655.59256
KIBOGA,KIBOGA,BUKOMERO TOWN COUNCIL,KATEERA,389041.2044,76148.05829
KIBOGA,KIBOGA,BUKOMERO,MATAAGI,396705.2434,77129.98653
KIBOGA,KIBOGA,BUKOMERO TOWN COUNCIL,MATAAGI,395051.3724,75227.68392
KIBUKU,KIBUKU,KASASIRA,KAPYANI,573675.5363,120540.277
KIBUKU,KIBUKU,TIRINYI,KATAKA,586146.9949,114345.6599
KIBUKU,KIBUKU,BUSETA,BUSETA,582801.449,119666.7385
KIBUKU,KIBUKU,TIRINYI,NANOKO,580578.9536,115523.3472
KIBUKU,KIBUKU,KIBUKU TOWN COUNCIL,BUBERA,589626.2074,114442.8474
KIBUKU,KIBUKU,KIBUKU TOWN COUNCIL,KOBOLWA,588462.7666,117138.5914
KIBUKU,KIBUKU,KIRIKA,KAJOKO,594843.6685,113834.8676
KIBUKU,KIBUKU,BUSETA,KATIRYO,584432.2728,116557.144
KIBUKU,KIBUKU,KADAMA,NANDERE,594942.5626,107361.1639
KIBUKU,KIBUKU,TIRINYI,KALAMPETE,588791.2235,111761.3113
KIBUKU,KIBUKU,KIRIKA,NABISWA,593521.7513,111936.3049
KIBUKU,KIBUKU,BUSETA,NATOTO,584733.1492,121269.6776
KIBUKU,KIBUKU,BULANGIRA,BULANGIRA,598842.1203,124520.6747
KIBUKU,KIBUKU,KIRIKA,MIKOMBE,589722.2544,108440.0275
KIBUKU,KIBUKU,BULANGIRA,LYAMA,598755.1787,119374.6379
KIBUKU,KIBUKU,KIBUKU TOWN COUNCIL,NAMAWONDO,590614.9632,114959.5252
KIBUKU,KIBUKU,BULANGIRA,PULAKA,602221.6701,126157.4967
KIBUKU,KIBUKU,KADAMA,KADAMA TOWN BOARD,597434.7155,112011.525
KIBUKU,KIBUKU,KABWERI,MOLOKOCHOMO,600265.0062,113660.8548
KIBUKU,KIBUKU,KIBUKU,NALUBEMBE,592806.1471,116204.6914
KIBUKU,KIBUKU,KIRIKA,KIRIKA,591940.4396,107816.5627
KIBUKU,KIBUKU,KADAMA,DODOI,595635.977,116498.0197
KIBUKU,KIBUKU,KAGUMU,GOLIGOLI,594391.8139,126487.3628
KIBUKU,KIBUKU,TIRINYI,TIRINYI TOWN BOARD,586258.0464,110484.3416
KIBUKU,KIBUKU,KAGUMU,KAGUMU,595527.0719,120682.6343
KIBUKU,KIBUKU,KADAMA,NABUNYERE,597507.3901,110556.3269
KIBUKU,KIBUKU,TIRINYI,LWATAMA,581292.9153,112346.8398
KIBUKU,KIBUKU,KABWERI,KABWERI,597390.4981,116135.1294
KIBUKU,KIBUKU,KASASIRA,BUGIRI,578655.7621,118116.1539
KIBUKU,KIBUKU,KAGUMU,NABULI,591400.142,122587.2227
KIBUKU,KIBUKU,BUSETA,KITUTI,586307.2738,118084.2347
KIBUKU,KIBUKU,KABWERI,KASECHA,598844.2761,115889.8807
KIBUKU,KIBUKU,KABWERI,KENKEBU,601813.176,116103.0301
KIBUKU,KIBUKU,KIBUKU,BUMIZA,590170.7104,118694.737
KIBUKU,KIBUKU,KADAMA,KADAMA,599043.9788,111898.5745
KIBUKU,KIBUKU,KIBUKU TOWN COUNCIL,KIBUKU,587983.073,115292.0933
KIBUKU,KIBUKU,BULANGIRA,KAKUTU,601210.3481,122078.6223
KIBUKU,KIBUKU,KASASIRA,NANKODO,576657.0482,122731.8924
KIBUKU,KIBUKU,TIRINYI,KITANTALO,583352.7922,108087.6325
KIBUKU,KIBUKU,KASASIRA,KASASIRA,579703.8303,121477.4426
KIBUKU,KIBUKU,KAGUMU,NANKOKOLI,594822.9042,122994.5833
KIRUHURA,NYABUSHOZI,SANGA,RWABARATA,269513.0308,-66500.38361
KIRUHURA,KAZO,ENGARI,KAKINDO,240930.7896,-3648.127779
KIRUHURA,NYABUSHOZI,KINONI,KEITANTUREGYE,276076.3938,-8650.751947
KIRUHURA,KAZO,KANONI,KITONGORE,237816.3128,-13107.75262
KIRUHURA,NYABUSHOZI,KIKAATSI,KAYONZA,251722.1643,-45396.44711
KIRUHURA,KAZO,BUREMBA,KITAMBA,240104.1022,14474.95586
KIRUHURA,NYABUSHOZI,KASHONGI,KASHONGI,238571.0828,-31029.13114
KIRUHURA,NYABUSHOZI,KENSHUNGA,RUSHERE,273710.4765,-26097.897
KIRUHURA,KAZO,KAZO,MBABA,245250.2288,-11956.06621
KIRUHURA,KAZO,BUREMBA,BIGUTSYO,242726.2361,9257.354969
KIRUHURA,NYABUSHOZI,SANGA TOWN COUNCIL,NKONGORO,265273.8769,-51063.53263
KIRUHURA,NYABUSHOZI,KIKAATSI,KANYANYA,267196.4157,-34610.17971
KIRUHURA,NYABUSHOZI,SANGA,NOMBE II,270017.6415,-51797.97175
KIRUHURA,KAZO,KANONI,NYARUBANGA,232792.5692,-13211.39946
KIRUHURA,KAZO,ENGARI,ENGARI,237681.7455,-3803.814171
KIRUHURA,NYABUSHOZI,KITURA,MOOYA,237875.9374,-27549.89409
KIRUHURA,NYABUSHOZI,KANYARYERU,RWAMURANDA,259855.4631,-64512.26994
KIRUHURA,NYABUSHOZI,SANGA,NOMBE  I,266025.8485,-60934.05476
KIRUHURA,KAZO,ENGARI,BISHOZI,233281.8186,-1291.781015
KIRUHURA,NYABUSHOZI,KENSHUNGA,RUSHERE TOWN BOARD,270675.6984,-23427.21697
KIRUHURA,KAZO,KAZO TOWN COUNCIL,GABARUNGI,253104.5785,-8612.843031
KIRUHURA,KAZO,KAZO,IBAARE,249328.3635,1419.464057
KIRUHURA,NYABUSHOZI,KENSHUNGA,NSHWERENKYE,270572.7742,-16854.54044
KIRUHURA,NYABUSHOZI,KIRUHURA TOWN COUNCIL,NYAKASHARARA,261925.5708,-23393.29685
KIRUHURA,NYABUSHOZI,KASHONGI,RWENJUBU,239229.6131,-34233.57557
KIRUHURA,KAZO,KAZO TOWN COUNCIL,RWEMPIRI,253811.7849,-3181.035158
KIRUHURA,NYABUSHOZI,KITURA,NYABURUNGA,236503.0122,-22544.97878
KIRUHURA,KAZO,BUREMBA,KIJOOHA,245469.3689,13009.37328
KIRUHURA,KAZO,KANONI,RWAKAHAYA,235615.163,-16326.68415
KIRUHURA,NYABUSHOZI,SANGA TOWN COUNCIL,SANGA,267098.1437,-56155.94709
KIRUHURA,KAZO,NKUNGU,KATARAZA,253469.287,19841.5586
KIRUHURA,NYABUSHOZI,NYAKASHASHARA,KYAKABUNGA,281497.2607,-39852.77506
KIRUHURA,NYABUSHOZI,KASHONGI,BYANAMIRA,245171.5755,-26919.74672
KIRUHURA,KAZO,BUREMBA,KABINGO,240671.8873,19834.76943
KIRUHURA,NYABUSHOZI,KANYARYERU,KIBEGA,261704.8679,-56575.79704
KIRUHURA,KAZO,BUREMBA,KYABAHURA,246213.3661,19627.17023
KIRUHURA,KAZO,BUREMBA,NGOMBA,236031.9328,16803.23445
KIRUHURA,KAZO,BURUNGA,RWIGI,269642.2499,5616.240659
KIRUHURA,NYABUSHOZI,SANGA TOWN COUNCIL,EKIZIMBI,269598.8223,-60048.24238
KIRUHURA,KAZO,BURUNGA,BURUNGA,276235.4477,16485.01481
KIRUHURA,NYABUSHOZI,KINONI,RWETAMU,275930.2067,395.5940893
KIRUHURA,NYABUSHOZI,KIRUHURA TOWN COUNCIL,KASHWA,257484.1174,-23137.85585
KIRUHURA,NYABUSHOZI,KIRUHURA TOWN COUNCIL,KIRUHURA,259927.7419,-24514.39154
KIRUHURA,NYABUSHOZI,KITURA,KIGANDO,239738.3162,-22575.38618
KIRUHURA,KAZO,KANONI,RWEMENGO,231841.0858,-9878.099781
KIRUHURA,KAZO,KANONI,MBOGO,232374.0521,-4989.065138
KIRUHURA,KAZO,ENGARI,KAICUMU,240332.0944,4266.248034
KIRUHURA,NYABUSHOZI,NYAKASHASHARA,NYAKAHITA,284743.8924,-50282.56882
KIRUHURA,NYABUSHOZI,KIKAATSI,EMBAARE,263813.6646,-42091.65445
KIRUHURA,NYABUSHOZI,NYAKASHASHARA,RURAMBIRA,285318.941,-65710.36473
KIRUHURA,KAZO,KAZO TOWN COUNCIL,KAZO,250800.9781,-5623.565439
KIRUHURA,KAZO,ENGARI,KANTAGANYA,239638.2095,-11122.18494
KIRUHURA,NYABUSHOZI,KENSHUNGA,RUGONGI,254643.3253,-19284.80192
KIRUHURA,NYABUSHOZI,KITURA,RWEMAMBA,236737.574,-19771.43011
KIRUHURA,KAZO,BURUNGA,KIGUMA,276848.4105,8276.944254
KIRUHURA,NYABUSHOZI,SANGA TOWN COUNCIL,NOMBE,265142.7975,-56837.23418
KIRUHURA,NYABUSHOZI,KASHONGI,NTARAMA,235713.9973,-31348.61503
KIRUHURA,KAZO,RWEMIKOMA,BUGARIHE,255194.2175,2647.652868
KIRUHURA,KAZO,RWEMIKOMA,RWEMIKOMA,261357.6018,6436.52694
KIRUHURA,KAZO,KAZO TOWN COUNCIL,RWEMIRONDO,246862.2244,-9274.805234
KIRUHURA,NYABUSHOZI,KITURA,KITURA,236930.7367,-25578.28882
KIRUHURA,KAZO,BUREMBA,KAKONI,238086.5259,8938.44138
KIRUHURA,KAZO,NKUNGU,NSHUNGA,254919.6734,14767.74752
KIRUHURA,KAZO,KAZO,NTAMBAZI,244406.0217,-2603.654852
KIRUHURA,KAZO,KAZO TOWN COUNCIL,BYESHEMBE,248423.9151,-6570.71797
KIRUHURA,NYABUSHOZI,KANYARYERU,KANYARYERU,258372.7115,-58734.21985
KIRUHURA,NYABUSHOZI,KINONI,MACUNCU,282255.6024,-17930.43602
KIRUHURA,KAZO,RWEMIKOMA,KIJUMA,265766.8977,-5632.897391
KIRUHURA,KAZO,KAZO,KYAMPANGARA,246752.6474,5175.490397
KIRUHURA,KAZO,KAZO,RWAMURANGA,258611.4326,-6102.955359
KIRUHURA,NYABUSHOZI,KASHONGI,KITABO,246376.884,-33108.38825
KIRUHURA,NYABUSHOZI,KINONI,KASAANA,283844.8435,-8925.085836
KIRUHURA,NYABUSHOZI,KANYARYERU,AKAKU,256186.3902,-62537.05185
KIRUHURA,NYABUSHOZI,KANYARYERU,AKAYANJA,273986.2679,-56511.25798
KIRUHURA,NYABUSHOZI,KENSHUNGA,NYAKASHARARA,262669.7599,-22985.13347
KIRUHURA,KAZO,KANONI,BWAGONGA,235170.5924,-13527.33428
KIRUHURA,NYABUSHOZI,KITURA,BWEEZA,239627.0216,-16859.15058
KIRUHURA,NYABUSHOZI,KIKAATSI,KEIKOTI,253966.7843,-32864.17341
KIRUHURA,NYABUSHOZI,SANGA,LAKE MBURO NATIONAL PARK,272094.3614,-69855.67034
KIRUHURA,KAZO,ENGARI,NSHESHE,235457.5554,2899.903951
KIRUHURA,KAZO,RWEMIKOMA,MIGINA,262331.7381,13286.80964
KIRUHURA,KAZO,KAZO TOWN COUNCIL,OBWENGARA,249842.2707,-2512.672426
KIRUHURA,KAZO,KAZO,KAYANGA,253051.7629,-13450.57937
KIRUHURA,KAZO,BURUNGA,MAGONDO,266735.3983,16953.7599
KIRUHURA,KAZO,ENGARI,KYENGANDO,240161.2062,-7743.598583
KIRUHURA,NYABUSHOZI,KASHONGI,RWANYANGWE,244920.5565,-19337.1162
KIRUHURA,NYABUSHOZI,KASHONGI,KABUSHWERE,242869.8514,-38232.79191
KIRUHURA,KAZO,NKUNGU,NKUNGU,249880.0901,13364.15514
KIRUHURA,NYABUSHOZI,NYAKASHASHARA,BIJUBWE,282672.2805,-33279.20012
KIRUHURA,KAZO,NKUNGU,KAJUZYA,258501.6397,18847.16
KIRUHURA,KAZO,NKUNGU,KAGIRA,254486.4749,9791.588321
KIRUHURA,KAZO,NKUNGU,KAGARAMIRA,251985.9834,7727.88219
KIRYANDONGO,KIBANDA,KIRYANDONGO,MURCHISON FALLS NP,383291.8414,236918.5056
KIRYANDONGO,KIBANDA,MASINDI PORT,KADUKU,385814.8445,187310.5873
KIRYANDONGO,KIBANDA,KIGUMBA TOWN COUNCIL,WARD A,389681.1304,201764.6995
KIRYANDONGO,KIBANDA,KIGUMBA,KIGUMBA I,384553.393,204610.1871
KIRYANDONGO,KIBANDA,MUTUNDA,NYAMAHASA,417532.7845,232770.3071
KIRYANDONGO,KIBANDA,KIGUMBA TOWN COUNCIL,WARD C,391168.7284,199291.5956
KIRYANDONGO,KIBANDA,MUTUNDA,KAKWOKWO,420000.4107,219114.1159
KIRYANDONGO,KIBANDA,KIRYANDONGO TOWN COUNCIL,NORTHERN,394164.277,206827.8313
KIRYANDONGO,KIBANDA,KIGUMBA,KIIGYA,390492.8251,196101.0805
KIRYANDONGO,KIBANDA,KIGUMBA TOWN COUNCIL,WARD B,388248.9771,199522.6659
KIRYANDONGO,KIBANDA,KIRYANDONGO TOWN COUNCIL,SOUTHERN,395468.7014,207944.273
KIRYANDONGO,KIBANDA,BWEYALE TOWN COUNCIL,SOUTHERN,403785.6779,212513.5337
KIRYANDONGO,KIBANDA,KIRYANDONGO REFUGEE SETTLEMENT,RANCH 1,408767.8566,215486.2731
KIRYANDONGO,KIBANDA,BWEYALE TOWN COUNCIL,NORTHERN,407005.4416,217392.2079
KIRYANDONGO,KIBANDA,MASINDI PORT,WAIBANGO,395331.6847,186725.4977
KIRYANDONGO,KIBANDA,KIRYANDONGO REFUGEE SETTLEMENT,RANCH 37,407489.2932,212757.606
KIRYANDONGO,KIBANDA,BWEYALE TOWN COUNCIL,CENTRAL,403384.0067,216791.7276
KIRYANDONGO,KIBANDA,KIRYANDONGO,KIKUBE,396024.7225,206940.554
KIRYANDONGO,KIBANDA,KIRYANDONGO REFUGEE SETTLEMENT,RANCH 18,411513.5509,212125.4324
KIRYANDONGO,KIBANDA,KIRYANDONGO,KYANKENDE,396166.6919,214873.3166
KIRYANDONGO,KIBANDA,KIRYANDONGO,KICHWABUGINGO,404001.2942,222701.3021
KIRYANDONGO,KIBANDA,KIRYANDONGO,KITWARA,409407.48,202434.0694
KIRYANDONGO,KIBANDA,KIGUMBA,MBOIRA,379555.1646,204277.7341
KIRYANDONGO,KIBANDA,MUTUNDA,DIIMA,417804.2461,241616.5222
KISORO,KISORO MUNICIPALITY,NORTHERN DIVISION DIVISION,KAMONYI,133109.9109,-140798.0662
KISORO,KISORO MUNICIPALITY,SOUTHERN DIVISION,BUSAMBA,133180.5555,-142304.149
KISORO,KISORO MUNICIPALITY,SOUTHERN DIVISION,GASIZA,132225.1417,-143236.2819
KISORO,BUFUMBIRA,CHAHI,MUGANZA,134537.4445,-143206.6109
KISORO,BUFUMBIRA,MURAMBA,BUNAGANA TOWN BOARD,122132.7398,-143244.1587
KISORO,BUFUMBIRA,NYUNDO,NYUNDO,132726.8612,-131419.0719
KISORO,BUFUMBIRA,KIRUNDO,RUTAKA,128277.157,-130621.9606
KISORO,BUFUMBIRA,BUKIMBIRI,IREMERA,137575.6815,-128161.3429
KISORO,BUFUMBIRA,NYABWISHENYA,NYARUTEMBE,121354.8376,-124729.7864
KISORO,KISORO MUNICIPALITY,SOUTHERN DIVISION,HOSPITAL,130865.1994,-142410.6094
KISORO,BUFUMBIRA,NYARUSIZA,GASOVU,132793.0953,-146250.0896
KISORO,BUFUMBIRA,MURAMBA,MURAMBA,125279.9291,-143761.4556
KISORO,BUFUMBIRA,MURAMBA,GISOZI,123385.9504,-149916.6633
KISORO,BUFUMBIRA,KANABA,KAGEZI,141513.0008,-142952.4185
KISORO,BUFUMBIRA,NYARUBUYE,KARAMBI,124238.097,-139647.366
KISORO,BUFUMBIRA,RUBUGURI TOWN COUNCIL,RUBUGURI TOWN BOARD,131177.7545,-120381.1581
KISORO,BUFUMBIRA,CHAHI,NYAKABINGO,137171.2808,-145500.8932
KISORO,BUFUMBIRA,NYUNDO,BUBUYE,136927.4456,-134847.6424
KISORO,BUFUMBIRA,MURAMBA,BUNAGANA,123104.8365,-145043.0612
KISORO,BUFUMBIRA,NYARUBUYE,BUSENGO,123694.9894,-136513.0734
KISORO,BUFUMBIRA,BUKIMBIRI,KAGUNGA,138527.9677,-133457.8739
KISORO,BUFUMBIRA,RUBUGURI TOWN COUNCIL,RUBUGURI,127350.9785,-125244.6868
KISORO,BUFUMBIRA,CHAHI,RUTARE,135154.3639,-146758.3994
KISORO,BUFUMBIRA,BUSANZA,BUHUMBU,123743.7103,-134003.4769
KISORO,BUFUMBIRA,NYARUSIZA,GITENDERI,131028.0347,-149450.9629
KISORO,BUFUMBIRA,NYAKABANDE,GASIIZA,134790.0006,-139658.7049
KISORO,BUFUMBIRA,NYAKABANDE,RWINGWE,133485.3475,-136264.7454
KISORO,BUFUMBIRA,KANABA,MUHINDURA,140510.2192,-138643.134
KISORO,BUFUMBIRA,MURORA,CHIBUMBA,143878.6459,-145888.6377
KISORO,BUFUMBIRA,NYAKABANDE,GISORORA,137603.2462,-140666.1648
KISORO,BUFUMBIRA,MURAMBA,SOOKO,127882.8539,-146022.6242
KISORO,BUFUMBIRA,NYAKINAMA,CHIHE,129686.377,-139320.587
KISORO,BUFUMBIRA,NYABWISHENYA,NTEKO,122921.9699,-118592.4297
KISORO,BUFUMBIRA,NYARUSIZA,MABUNGO,131073.9085,-144759.2313
KISORO,BUFUMBIRA,NYARUSIZA,RUKONGI,127514.0976,-150220.8122
KISORO,BUFUMBIRA,NYAKINAMA,RWARAMBA,127959.7216,-142021.892
KISORO,KISORO MUNICIPALITY,CENTRAL DIVISION,CENTRAL,132184.2451,-142104.181
KISORO,KISORO MUNICIPALITY,CENTRAL DIVISION,CENTRAL,131102.1059,-141387.9509
KISORO,BUFUMBIRA,BUSANZA,GITOVU,120504.758,-130527.1456
KISORO,BUFUMBIRA,MURORA,CHAHAFI,140977.0884,-148282.9182
KISORO,BUFUMBIRA,BUSANZA,BUHOZI,124738.643,-131385.378
KISORO,KISORO MUNICIPALITY,NORTHERN DIVISION DIVISION,NYAGASHINGE,132034.3721,-140328.9598
KISORO,BUFUMBIRA,KANABA,ECHUYA F.R,144013.5478,-140774.4758
